panelist,W614,W615,W616,W617,W618,W619,W620,W621,W622,W623,W624,W625,W626,W627,W628,W629,W630,W631,W632,W633,W634,W635,W636,W637,W638,W639,W640,W641,W642,W643,W644,W645,W646,W647,W648,W649,W650,W651,W652,W653,W654,W655,W656,W657,W658,W659,W660,W661,W662,W663,W664,W665,W666,W667,W668,W669,W670,W671,W672,W673,W674,W675,W676,W677,W678,W679,W680,W681,W682,W683,W684,W685,W686,W687,W688,W689,W690,W691,W692,W693,W694,W695,W696,W697,W698,W699,W700,W701,W702,W703,W704,W705,W706,W707,W708,W709,W710,W711,W712,W713,W714,W715,W716,W717
14440115,1,1,1,3,1,1,0,2,2,1,0,2,1,1,2,1,0,0,0,0,0,2,0,3,1,1,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,2,0,2,3,2,1,2,2,0,3,2,1,2,2,2,4,1,3,0,1,0,1,1,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,1,0,1,1,0,1,0
14440271,5,4,3,5,8,5,2,3,5,1,0,0,5,3,4,3,5,3,4,0,4,3,5,2,4,3,3,4,3,3,7,5,3,3,5,6,5,4,8,4,3,4,4,5,5,5,7,5,4,5,8,5,6,6,6,6,5,4,4,2,3,2,6,3,3,4,2,2,4,6,4,3,5,7,6,2,5,2,6,0,0,0,1,1,0,3,4,5,3,3,4,6,7,1,4,5,5,5,6,2,8,3,6,5
14440396,0,0,1,3,3,2,3,2,5,6,2,1,3,4,1,0,0,0,0,0,0,2,1,2,3,5,4,3,2,3,4,3,4,1,3,6,6,4,3,3,3,5,4,7,4,3,5,4,4,6,2,3,5,6,5,3,5,4,5,5,5,6,4,1,4,6,5,4,4,5,4,5,3,4,5,7,4,5,7,0,0,0,0,0,0,6,4,4,8,4,4,2,5,2,6,6,4,1,6,3,5,4,6,4
14440842,0,0,0,1,1,1,1,1,1,0,1,1,1,4,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,1,1,2,0,1,1,1,1,1,1,1,1,2,2,2,1,2,0,2,1,1,1,1,1,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0,2,0,3,2,1,0,1,3,1
14440917,3,2,2,2,2,3,2,3,2,3,3,2,2,3,4,2,1,3,2,2,3,1,2,2,1,3,3,3,1,2,1,3,3,3,3,2,3,1,3,3,1,3,4,5,3,3,2,4,3,3,2,4,1,3,4,1,3,3,2,3,4,2,4,2,4,4,2,3,2,4,3,3,6,4,5,3,5,4,5,5,3,4,5,3,5,4,5,5,5,5,4,4,6,4,4,2,4,2,0,5,3,4,4,2
14440990,2,3,1,2,1,2,0,0,1,0,0,1,0,2,1,1,0,2,1,1,2,1,1,0,3,4,1,2,0,4,4,0,6,1,3,5,3,2,2,2,3,3,2,2,2,1,3,2,4,2,1,3,3,4,4,1,5,5,5,4,1,4,2,8,2,3,3,4,4,3,4,1,1,0,5,6,4,2,0,1,0,2,0,1,3,3,3,1,3,1,1,2,0,2,2,2,3,0,1,2,1,0,1,0
14441402,3,1,3,1,1,2,2,4,1,3,0,4,0,2,2,0,0,0,0,2,1,1,1,4,1,2,2,2,4,1,2,2,2,3,2,1,1,1,3,0,2,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,2,0,1,1,2,2,0,0,1,0,0,1,2,0,0,1,2,2,1,1,2,0,0,3,1,1,2,1,1,1,0,2,0,0,0,0
14441972,2,2,2,2,1,3,2,2,2,2,2,3,1,3,2,2,1,2,2,1,3,3,2,3,2,2,2,1,2,1,2,0,1,1,1,1,1,0,0,2,1,1,2,1,3,3,0,2,1,2,0,1,2,2,2,0,1,1,1,2,1,1,3,2,2,0,1,1,1,0,1,1,1,1,2,1,1,1,0,3,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,2,1,1,3,1,3,1,1,0
14443010,1,2,2,1,1,1,1,0,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,3,1,1,0,2,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,0,1,1,1,1,2,1,0,0,1,1,0,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,2
14443663,3,2,2,0,2,0,0,0,2,2,2,1,0,2,2,1,3,2,1,0,3,6,1,3,1,3,1,1,3,2,1,5,2,2,0,2,2,2,1,2,2,2,3,2,3,2,2,1,4,1,1,3,3,3,2,0,2,2,3,0,3,1,2,1,0,0,2,2,2,2,1,1,2,1,2,3,1,3,2,2,1,2,1,1,1,2,0,1,2,2,1,3,1,2,0,2,0,2,0,1,3,1,1,3
14443937,3,4,3,4,5,3,5,4,5,4,1,3,3,3,4,2,3,1,3,3,7,5,4,3,2,4,4,7,7,4,6,3,3,2,3,5,5,4,4,4,3,5,3,4,2,5,4,4,3,3,3,3,6,4,5,2,0,5,4,3,3,4,4,5,3,3,5,8,4,5,4,5,4,4,5,3,6,3,3,4,3,1,2,3,3,2,5,4,3,3,2,2,2,3,4,3,4,4,4,2,6,5,5,3
14444620,1,1,1,1,0,2,2,1,1,2,2,1,2,2,1,0,1,2,1,1,2,1,3,2,3,1,2,3,4,0,1,1,1,3,1,1,0,2,2,2,3,1,2,2,1,2,3,2,1,2,1,3,3,2,1,3,1,2,2,2,0,1,2,1,0,2,2,2,1,0,4,3,3,2,3,3,1,1,2,0,0,0,0,0,0,2,2,0,4,5,2,2,2,2,3,0,4,3,2,1,2,2,3,2
14444802,9,8,10,11,4,10,13,10,14,9,13,9,11,11,11,12,14,5,9,9,13,9,9,8,10,5,9,8,4,9,8,10,6,5,3,11,10,8,9,12,13,8,9,6,4,5,10,8,12,12,10,10,13,9,8,10,6,7,12,10,6,8,8,5,9,2,3,3,5,7,6,5,2,2,6,4,6,1,5,3,3,3,3,2,4,4,1,5,6,1,3,4,6,6,5,4,4,4,5,3,5,6,6,6
14445296,3,2,3,6,4,2,2,4,6,2,3,2,3,2,0,4,2,1,1,1,3,6,3,1,4,0,3,5,3,0,7,3,2,7,1,4,5,4,7,4,6,1,4,4,4,3,6,3,5,4,1,3,4,6,3,4,5,4,0,1,7,6,1,3,4,3,5,3,4,4,3,5,3,3,3,6,3,1,4,2,5,1,3,5,4,6,4,4,3,3,5,5,5,3,6,4,5,7,1,6,3,2,3,4
14446237,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,0,0,1,0,1,1,2,1,0,1,1,2,1,1,0,2,0,1,0,1,1,1,1,0,2,0,1,1,2,0,2,1,1,2,0,2,1,0,1,0,0,1,1,1,1,1,0,2,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,1,2
14446658,4,3,3,7,3,2,3,3,5,3,5,4,4,5,3,1,2,4,3,3,4,2,4,3,4,5,5,2,3,3,4,3,7,2,4,2,5,5,2,3,2,3,3,5,3,3,4,3,6,4,3,2,4,4,4,5,5,2,5,3,5,4,0,0,5,1,2,2,2,2,9,6,4,4,4,6,2,6,4,1,1,1,0,1,2,6,1,1,5,4,4,1,3,3,1,4,2,4,4,3,3,4,4,6
14446781,2,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,2,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0
14447003,2,2,0,1,1,3,0,2,1,3,3,0,4,2,8,2,3,4,13,0,2,4,4,4,0,2,5,3,1,1,1,2,2,0,1,0,3,2,0,2,2,3,1,0,1,0,1,2,3,1,0,2,0,1,2,1,4,3,4,2,1,7,1,1,3,1,1,2,2,6,2,0,0,3,3,0,2,2,4,0,0,0,0,0,1,2,4,1,0,1,4,0,4,1,1,1,4,0,0,1,2,0,0,2
14447110,1,1,2,1,1,3,1,1,2,2,0,2,0,1,0,0,1,2,2,1,3,1,2,2,1,2,2,1,2,0,3,1,2,2,2,1,1,3,1,1,1,1,3,0,1,2,0,2,3,1,2,1,2,2,1,2,2,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,0,0,0,0,0,2,2,2,1,0,0,1,1,1,1,1,1,0,0,1,0,2,2,2
14447193,2,2,0,1,1,0,3,0,1,2,2,1,2,2,1,2,1,2,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,2,2,1,1,2,0,1,2,1,2,2,2,1,0,1,2,1,0,1,0,1,1,1,0,0,1,0
14447813,5,2,0,2,1,1,3,2,1,1,0,0,2,1,1,1,1,2,2,0,1,2,1,2,1,1,3,1,2,2,2,2,1,1,1,2,1,1,1,4,2,2,4,1,1,2,1,2,2,5,2,1,1,3,3,3,2,1,1,2,1,3,2,4,2,2,2,2,1,3,1,2,2,1,1,1,3,2,2,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,2,1,2,2,1,1,1,1
14447961,2,1,0,5,2,1,2,2,1,1,0,2,0,0,1,3,1,2,2,1,4,4,1,2,1,0,1,0,1,0,1,2,3,3,3,3,1,4,1,2,1,0,4,0,3,1,1,2,0,3,0,1,0,2,1,1,1,0,2,1,1,2,3,1,0,1,1,0,0,1,0,1,3,0,2,2,0,1,2,0,1,0,0,1,0,0,0,0,1,2,0,1,1,2,1,0,2,2,2,3,3,0,0,5
14449140,5,4,4,5,4,5,7,4,3,6,2,4,3,4,5,6,7,3,5,3,10,6,1,5,4,4,5,6,4,6,5,3,5,4,3,8,2,5,8,5,5,7,5,6,5,5,5,3,7,7,7,6,5,4,3,5,3,4,3,6,4,4,3,5,6,7,6,6,5,7,3,6,6,8,6,4,4,5,6,5,0,1,0,1,1,4,7,5,8,4,4,7,6,5,3,5,3,6,3,6,5,7,7,5
14453712,4,3,1,2,2,4,2,0,3,0,0,1,1,2,5,3,0,4,1,5,3,4,3,6,3,4,4,4,2,1,0,0,0,0,0,0,0,3,1,3,2,1,3,5,2,4,3,3,3,2,0,0,1,3,3,1,1,3,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,3,1,2,0,1,1,5,1,0,2,1,1,2,2,1,4,2,0,0,0,3,3,1,1,1
14455253,0,0,1,0,0,1,0,2,0,1,0,2,0,2,0,0,1,1,1,2,1,0,1,0,1,0,1,1,3,1,2,2,3,0,1,0,0,2,0,2,0,0,2,0,1,0,0,1,0,3,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,2,2,2,0,1,0,2,0,5,0,1,3,6,2,0,1,0,1,0,1,1,2,2,0,2,1,0,0,1,1,1,0,0,2,3,0,0,4
14457671,0,1,0,1,2,0,2,3,1,3,2,4,1,3,0,1,5,3,2,2,5,0,2,2,1,3,1,3,3,2,2,4,0,1,0,2,2,2,0,3,2,1,2,4,4,1,1,5,2,0,5,2,5,2,2,3,2,2,1,2,1,3,0,2,1,2,3,3,0,2,2,2,1,3,2,2,1,1,3,1,0,0,0,0,0,2,4,2,0,2,2,4,3,1,3,3,3,1,4,1,3,1,1,1
14457689,3,4,1,3,3,2,2,3,2,3,3,2,1,2,2,2,1,1,4,1,3,3,2,3,1,1,2,4,1,2,1,2,2,2,0,1,3,2,2,2,1,2,2,4,3,2,1,0,0,0,2,4,3,2,2,2,1,3,1,1,1,1,2,2,2,2,2,2,1,1,3,4,3,1,5,1,3,4,1,3,1,0,0,1,0,2,3,2,0,1,1,0,3,2,1,0,3,1,1,1,2,2,4,1
14457986,4,4,5,4,5,3,2,6,3,5,2,3,1,3,5,1,3,4,2,1,3,3,2,1,2,3,3,2,1,3,2,2,1,1,1,4,1,2,3,3,2,2,3,2,2,1,1,1,2,2,3,4,1,2,2,2,2,0,5,1,4,3,4,2,2,2,2,2,2,2,4,1,0,3,2,6,3,0,2,1,1,0,0,2,0,1,2,4,1,1,5,3,1,1,1,5,1,2,1,2,4,5,0,3
14458463,0,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
14459123,3,2,2,4,7,3,0,7,0,5,2,2,0,2,4,4,1,3,3,0,1,6,0,5,3,7,0,4,7,1,2,1,1,4,1,4,5,5,3,6,2,2,4,1,1,3,3,6,2,4,4,5,3,4,10,2,4,2,0,0,0,2,4,0,0,0,5,3,2,2,7,1,0,4,3,2,2,12,5,4,2,1,3,3,2,5,3,6,3,1,4,4,2,4,3,4,5,4,5,2,3,3,0,2
14460386,1,2,1,1,3,2,0,3,2,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,2,1,2,0,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,1,2,3,3,2,1,1,0,4,1,0,2,0,1,2,1,3,2,1,1,3,3,1,2,1,1,0,0,0,0,0,1,1,2,1,2,2,1,0,0,1,1,2,0,0,1,1,1,0,2
14461194,2,2,1,3,3,3,3,4,3,0,0,2,1,4,2,1,1,1,2,1,3,2,1,1,2,2,0,1,2,2,2,2,2,2,1,2,2,1,2,1,2,3,2,2,1,3,3,2,4,3,1,2,2,2,3,1,1,1,5,3,0,1,1,0,2,3,3,2,1,2,4,2,2,1,2,2,2,3,3,0,0,0,1,1,1,2,2,2,1,0,0,3,1,2,1,1,2,1,3,2,3,2,1,4
14461608,1,0,1,1,1,0,1,1,1,2,0,1,1,1,1,0,2,1,2,1,1,1,1,0,0,2,1,0,1,0,1,1,0,1,1,0,1,1,1,1,2,0,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,0,1,2,0,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,0,1
14462127,4,4,7,4,4,6,6,7,5,4,6,7,8,4,6,5,5,6,4,4,7,6,6,7,3,4,5,6,4,4,6,4,4,3,2,4,3,6,4,6,5,6,6,4,2,9,4,4,6,4,6,4,4,4,4,5,3,3,6,2,5,4,4,6,4,4,4,8,3,4,6,6,7,5,4,5,6,3,4,3,3,0,1,3,2,3,3,4,3,2,4,3,4,2,2,6,6,1,4,4,4,4,4,6
14462135,0,3,2,2,2,1,2,1,1,3,1,0,2,1,2,1,1,1,1,0,2,2,1,3,1,2,2,1,2,2,2,1,2,1,0,0,0,0,1,0,0,1,0,1,2,2,2,0,0,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,3,2,2,4,2,2,3,3,2,1,2,1,1,0,2,1,0,0,0,0,0,1,0,2,2,1,1,1,1,0,1,3,2,1,1,2,0,2,2,1
14486480,3,11,3,10,6,6,6,6,6,0,5,4,9,8,3,5,8,14,8,5,9,9,9,9,5,4,7,0,8,4,6,6,6,3,5,6,4,5,8,6,9,15,8,9,6,8,6,4,5,10,6,7,11,6,5,8,10,8,8,6,6,7,8,3,10,4,3,9,10,2,3,6,9,6,5,4,6,3,11,6,1,3,0,3,1,2,7,6,2,6,8,5,3,8,4,7,5,8,9,6,3,9,5,8
14486712,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,1,2,1,2,0,2,0,0,0,0,1,0,1,2,1,2,1,1,1,0,1,1,1,1,0,2,0,3,1,0,1,3,4,0,1,4,2,2,3,0,2,2,1,2,1,2,2,2,0,0,1,4,1,2,2,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,2,4,0,4,1,2,1,1,2,2,0,3,1,4,2,4,2
14486985,2,2,3,1,1,5,4,1,2,2,2,2,1,0,3,1,1,1,2,5,3,0,2,4,1,3,0,4,2,3,2,2,3,3,0,4,3,1,2,1,4,5,1,0,3,4,3,2,3,1,1,0,1,5,2,4,2,0,7,3,2,5,1,3,1,3,6,2,4,1,2,2,1,0,0,2,3,1,1,6,0,0,1,0,0,4,1,0,0,3,4,3,4,3,2,0,4,2,2,0,8,1,0,1
14487058,4,3,2,0,2,1,2,3,1,1,1,0,4,1,2,0,1,1,2,1,2,1,2,2,2,4,1,0,2,1,1,1,2,1,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,2,1,1,1,2,1,0,2,1,0,0,2,0,0,2,1,1,0,2,1,1,1,2,1,0,0,0,0,1,1,2,2,1,2,1,1,1,1,1,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,1
14487223,1,2,2,1,2,2,2,4,0,2,3,3,2,1,2,1,3,2,3,3,1,1,1,1,2,1,0,3,0,1,1,2,0,0,2,3,1,3,2,0,2,1,1,2,1,1,0,1,1,2,2,0,1,2,1,1,0,0,3,0,2,1,2,0,1,0,2,1,0,2,1,1,1,2,2,1,3,1,2,2,2,1,0,0,1,0,1,3,2,0,1,0,3,2,0,3,3,0,1,1,1,2,2,2
14487439,4,1,2,2,1,3,1,1,2,0,1,1,0,1,1,3,1,1,1,2,1,2,1,1,1,1,3,1,1,1,2,1,0,1,3,1,1,2,2,2,2,1,0,1,1,0,1,1,1,0,4,2,3,0,0,2,1,3,3,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,0,1,2,2,1,2,2,1,1,2,2,3,2,1,2,2,2,1,1,2,3,2,1,2
14487801,3,0,4,6,1,5,2,2,4,2,3,3,1,2,1,3,2,1,1,2,2,3,1,5,2,3,2,6,3,3,4,2,6,1,4,3,5,6,2,2,4,3,7,3,1,5,4,0,4,7,3,2,2,3,3,4,3,1,1,3,5,2,1,4,2,7,2,4,2,2,1,1,2,1,1,1,1,3,3,1,1,0,0,0,2,2,2,5,1,3,5,3,3,1,2,4,3,3,4,4,5,6,3,6
14488072,2,4,8,4,4,6,5,6,1,3,7,4,2,3,9,6,7,2,4,5,6,5,3,8,9,6,4,4,2,1,3,0,0,0,1,1,1,0,2,3,1,3,2,3,1,0,1,3,2,1,1,4,6,0,3,1,1,1,2,0,0,0,0,1,1,1,2,2,5,2,3,2,0,2,0,0,0,1,1,1,0,0,0,1,0,4,5,3,2,0,1,0,1,0,2,0,2,2,0,0,0,0,1,0
14488221,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,0,3,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,2,1,0,1,2,1,1,0,1,1,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,1,0,1,0,1,1
14488528,0,2,1,2,1,1,3,1,1,3,1,1,1,0,0,1,2,1,1,1,0,2,0,0,2,2,0,2,2,1,0,1,1,0,1,0,0,0,1,2,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,1,2,1,0,2,1,1,1,1,1,0,1,0,0,1,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1
14489013,2,4,2,4,2,2,0,2,0,3,1,3,1,2,1,2,3,1,1,0,2,1,2,2,3,3,3,1,2,2,2,1,2,1,0,2,1,1,1,1,2,2,1,0,2,1,2,3,2,1,2,2,1,1,2,1,3,3,3,3,3,3,3,3,2,4,2,3,2,3,3,2,4,2,2,4,2,4,3,2,0,0,0,3,0,4,3,3,3,1,3,3,1,4,3,2,5,5,3,2,6,1,2,1
14489070,1,0,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2,1,1,2,1,1,2,0,3,0,1,0,2,1,1,2,1,2,1,1,2,1,2,2,2,0,2,2,1,3,2,2,2,0,2,1,3,1,3,1,1,1,1,2,2,2,1,2,1,3,1,2,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,1,1,0,0,1,1,2,1,1,1
14489096,1,2,0,0,0,1,1,1,1,2,2,1,2,1,2,1,1,5,4,2,6,3,2,2,2,3,2,2,2,1,3,3,1,2,3,5,2,2,3,5,3,4,4,6,2,1,0,2,2,2,3,2,5,4,2,1,4,2,0,2,4,2,2,1,3,2,2,0,2,3,2,3,2,5,2,0,2,3,5,0,0,0,0,0,0,2,0,3,0,1,2,1,4,2,2,3,2,0,0,1,4,3,3,2
14489120,3,1,3,3,0,1,1,2,0,3,0,2,1,0,1,0,2,3,1,1,2,1,1,2,0,2,0,2,2,1,1,4,2,2,1,2,1,2,1,2,0,1,2,1,2,1,0,2,2,1,2,2,1,2,2,2,2,3,3,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,0,1,2,2,1,1,0,0,1,0,3,2,2,1,2,1,0,1,2,1,1,2,2,0,1,2,3,1,2,3
14489625,2,3,2,1,2,5,3,2,3,4,4,0,3,1,3,1,4,2,2,1,4,4,1,2,3,2,1,3,6,4,3,6,3,1,4,4,3,1,4,1,3,2,2,1,3,1,5,3,2,2,2,1,3,3,2,2,2,2,5,1,2,4,5,3,2,1,1,4,3,3,2,2,3,0,5,3,3,3,4,1,1,1,2,2,2,1,2,3,3,2,2,2,2,4,1,2,3,2,2,3,4,2,4,4
14489898,5,4,3,4,4,4,3,3,3,1,2,1,2,2,3,3,3,2,2,0,2,1,2,3,1,0,2,3,2,2,1,1,0,1,1,2,0,1,3,2,1,3,2,4,2,2,2,2,3,2,1,3,2,4,3,4,2,3,4,2,2,2,1,0,3,3,0,0,3,3,3,3,2,2,3,1,1,2,1,2,0,2,0,2,0,2,2,0,1,1,3,2,0,3,0,4,4,4,4,2,4,3,2,3
14490334,3,2,5,5,4,3,2,2,6,3,8,4,5,7,6,4,5,4,5,2,5,6,4,6,3,3,1,6,2,4,3,4,7,4,2,3,6,4,4,4,4,4,3,3,4,6,4,4,6,5,7,1,4,4,7,5,6,6,4,5,3,2,5,1,4,3,3,4,4,4,4,4,2,5,5,4,4,2,5,1,0,2,0,2,2,3,3,4,5,3,2,3,2,4,3,3,3,2,5,4,5,3,5,3
14490342,0,0,0,0,0,1,2,5,2,4,3,3,6,3,2,2,1,2,2,2,3,1,2,0,3,2,1,3,1,2,2,3,1,1,0,2,1,2,1,3,2,1,1,1,2,1,2,3,0,2,2,1,1,2,3,3,1,2,2,3,2,2,1,0,0,0,0,2,2,1,2,2,1,0,2,2,1,2,2,2,0,0,0,0,0,3,1,1,2,3,2,1,0,2,1,4,2,2,2,3,4,2,3,2
14490797,4,1,4,2,7,4,1,2,2,5,4,3,2,3,5,1,3,2,2,2,4,4,1,4,2,2,2,8,4,5,3,3,2,6,6,6,2,5,5,5,6,2,7,5,6,0,5,5,4,0,0,8,4,4,9,2,5,7,5,2,7,3,3,5,1,1,2,5,1,4,3,5,5,0,7,2,2,5,1,2,1,5,0,2,3,0,4,7,1,5,4,2,4,3,0,1,2,5,1,3,0,1,1,2
14491134,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,3,2,1,0,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,0,1,2,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,0,2
14492389,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2,0,1,0,2,0
14492546,7,10,9,9,10,4,5,9,4,4,8,7,5,9,6,4,5,5,7,6,10,8,9,5,9,3,7,5,3,7,6,9,10,9,8,10,12,8,15,13,12,7,14,13,12,10,11,10,16,12,5,7,13,11,7,14,14,10,8,7,9,9,9,11,10,6,9,7,9,8,9,12,8,9,7,7,7,10,4,3,1,1,1,1,0,9,5,6,7,7,10,8,11,8,4,11,6,6,5,5,10,10,7,6
14800318,1,2,1,2,3,2,2,2,1,3,2,3,1,3,1,0,2,1,3,1,4,1,3,2,2,1,2,1,2,1,2,0,2,2,2,2,2,3,1,0,3,2,2,2,2,2,3,1,2,2,2,3,1,1,0,0,1,1,1,3,3,2,2,2,2,3,1,1,1,2,2,2,2,1,2,2,2,1,2,0,1,0,0,0,0,2,2,3,0,0,1,3,2,2,2,2,2,1,1,1,0,1,2,2
14800326,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,2,1,2,2,1,1,0,1,1,1,2,2,2,2,2,1,2,1,2,0,2,0,0,0,1,0,3,1,1,1,2,1,2,0,3,1,2,1,0,1,1,1,3,1,1,2,1,1,0,1,1,2,2,3,1,2,2,2,2,0,0,1,2,1,0,0,2,0,1,2,2,2,1,0,2,2,1,1,2,1,1,1,1,2,3,2,1
14802181,0,1,1,1,1,2,1,2,1,0,0,1,1,1,2,0,1,2,1,0,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,3,2,4,3,2,2,1,2,2,2,1,2,3,3,2,2,2,2,2,2,1,1,2,2,3,2,4,4,4,3,3,2,2,2,0,0,0,0,0,2,2,2,3,3,3,2,4,2,3,4,4,4,2,2,3,5,5,4
14802637,0,1,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,2,0,0,1,1,0,1,1,0,1,1,0,1,0,1,2,0,1,0,1
14803551,2,4,4,4,2,4,2,5,2,2,3,1,2,3,1,4,2,5,2,0,3,2,3,1,4,5,1,1,3,2,2,2,2,3,0,3,3,2,3,0,3,1,2,1,3,4,5,2,1,2,3,0,1,1,2,5,1,4,1,0,1,3,1,1,0,2,1,4,2,2,2,3,0,1,2,0,3,1,1,2,2,0,0,3,2,4,3,3,4,2,1,3,1,1,2,3,2,2,1,3,5,3,3,4
14804245,1,3,3,1,1,4,4,2,2,5,1,1,1,0,1,1,3,1,3,1,5,4,1,4,5,3,3,1,3,2,2,0,2,2,4,6,3,0,3,3,4,2,1,6,3,3,2,3,1,3,3,1,4,4,4,3,3,4,2,0,0,2,3,3,4,2,4,2,5,4,5,1,4,2,4,2,1,0,2,2,0,1,0,1,0,3,4,4,5,2,3,4,2,4,4,4,3,2,3,1,1,0,2,1
14804708,2,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,4,1,2,0,2,0,2,0,0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,0,1,1,1,0,3,1,1,0,3,1,1,2,1,0,0,2,2,2,1,1,2,0,0,0,1,0,1,1,1,1,1,1,0,2,2,1,1,0,1,1,2,1,2,1,1,0
